Order_ID,Order_Date,Customer_ID,Age,Gender,State,Region,Category,Product_Name,Quantity,Unit_Price,Discount_%,Sales,Profit,Payment_Method
ORD03064,2024-05-05,CUST1987,19.0,Female,West Bengal,East,Electronics,Laptop,7,499,20,2794.4,-62.01,Card
ORD03065,2024-10-25,CUST1695,58.0,Female,Karnataka,South,Office Supplies,Printer Paper,3,199,15,507.45,112.26,Cash
ORD03066,2025-10-01,CUST1215,38.0,Female,Karnataka,South,Furniture,Desk,8,2499,10,17992.8,250.03,UPI
ORD03067,2024-08-09,CUST1622,44.0,Male,Tamil Nadu,South,Electronics,Headphones,3,14999,15,38247.45,5049.06,Card
ORD03068,2024-06-18,CUST1069,34.0,Male,West Bengal,East,Electronics,Laptop,3,2499,0,7497.0,910.14,Cash
ORD03069,2025-05-02,CUST1254,25.0,Male,Gujarat,West,Furniture,Chair,8,199,10,1432.8,381.0,Cash
ORD03070,2024-02-01,CUST1681,54.0,Female,Karnataka,South,Office Supplies,Printer Paper,4,199,20,636.8,69.16,Card
ORD03071,2025-09-18,CUST1487,30.0,Female,Maharashtra,West,Electronics,Phone,8,499,0,3992.0,1173.02,Card
ORD03072,2025-12-14,CUST1027,51.0,Male,Odisha,East,Electronics,Laptop,8,14999,10,107992.8,17525.94,Net Banking
ORD03073,2025-11-01,CUST1643,48.0,Male,Delhi,North,Office Supplies,Notebook,8,499,5,3792.4,-153.09,UPI
ORD03074,2024-02-08,CUST1134,33.0,Male,Punjab,North,Furniture,Chair,4,7999,10,28796.4,4307.43,Card
ORD03075,2024-01-31,CUST1202,,Male,Odisha,East,Furniture,Chair,8,999,15,6793.2,1537.61,Card
ORD03076,2024-06-22,CUST1977,64.0,Female,Punjab,North,Electronics,Headphones,5,199,15,845.75,57.24,Card
ORD03077,2025-05-11,CUST1332,39.0,Female,Karnataka,South,Electronics,Phone,7,2499,10,15743.7,2054.33,Card
ORD03078,2025-03-24,CUST1180,33.0,Female,West Bengal,East,Furniture,Desk,1,999,20,799.2,191.88,Net Banking
ORD03079,2024-04-16,CUST1553,25.0,Female,Odisha,East,Electronics,Phone,3,7999,15,20397.45,5801.08,UPI
ORD03080,2025-11-29,CUST1977,62.0,Female,Punjab,North,Electronics,Headphones,5,14999,10,67495.5,18200.61,Net Banking
ORD03081,2025-09-11,CUST1890,30.0,Female,Karnataka,South,Furniture,Desk,5,14999,5,71245.25,19604.8,Card
ORD03082,2025-07-27,CUST1688,62.0,Female,Gujarat,West,Furniture,Desk,1,2499,20,1999.2,525.87,Cash
ORD03083,2025-03-23,CUST1468,59.0,Male,Odisha,East,Furniture,Sofa,2,199,0,398.0,35.16,Net Banking
ORD03084,2025-09-17,CUST1914,38.0,Male,West Bengal,East,Office Supplies,Pen,4,14999,20,47996.8,5159.94,Net Banking
ORD03085,2024-04-22,CUST1441,65.0,Female,Maharashtra,West,Electronics,Laptop,5,7999,5,37995.25,9787.01,Cash
ORD03086,2024-02-10,CUST1494,58.0,Male,Tamil Nadu,South,Electronics,Phone,1,999,15,849.15,-41.64,Net Banking
ORD03087,2025-03-18,CUST1921,62.0,Male,West Bengal,East,Office Supplies,Pen,6,2499,20,11995.2,149.36,Card
ORD03088,2025-02-02,CUST1912,48.0,Male,Karnataka,South,Furniture,Chair,6,2499,0,14994.0,-9.83,Card
ORD03089,2024-12-23,CUST1806,55.0,Male,Karnataka,South,Electronics,Laptop,6,2499,20,11995.2,3021.39,Cash
ORD03090,2024-01-08,CUST1594,52.0,Male,Karnataka,South,Office Supplies,Pen,3,999,15,2547.45,212.02,Cash
ORD03091,2024-10-02,CUST1074,,Female,Maharashtra,West,Furniture,Sofa,1,14999,5,14249.05,-558.72,Cash
ORD03092,2025-11-26,CUST1616,46.0,Female,Karnataka,South,Office Supplies,Printer Paper,6,2499,20,11995.2,521.06,Card
ORD03093,2024-04-11,CUST1851,35.0,Male,Maharashtra,West,Furniture,Chair,1,2499,10,2249.1,626.43,UPI
ORD03094,2024-10-17,CUST1201,42.0,Female,Maharashtra,West,Electronics,Phone,2,14999,15,25498.3,7576.6,Card
ORD03095,2025-01-01,CUST1913,48.0,Female,Maharashtra,West,Office Supplies,Printer Paper,8,2499,5,18992.4,4866.71,Cash
ORD03096,2024-10-24,CUST1778,52.0,Female,Punjab,North,Furniture,Desk,7,2499,0,17493.0,2330.65,Cash
ORD03097,2025-09-10,CUST1515,50.0,Female,Punjab,North,Electronics,Phone,6,499,0,2994.0,113.0,UPI
ORD03098,2025-12-31,CUST1224,54.0,Male,Maharashtra,West,Office Supplies,Pen,3,199,5,567.15,-1.29,Card
ORD03099,2024-01-07,CUST1296,63.0,Female,West Bengal,East,Electronics,Phone,2,499,5,948.1,172.21,Cash
ORD03100,2025-04-20,CUST1665,62.0,Female,Odisha,East,Furniture,Desk,2,999,10,1798.2,-20.39,Net Banking
ORD03101,2025-02-15,CUST1702,65.0,Female,Punjab,North,Furniture,Desk,4,7999,0,31996.0,8388.71,Cash
ORD03102,2025-03-19,CUST1394,43.0,Female,Gujarat,West,Furniture,Sofa,8,2499,10,17992.8,4241.76,Net Banking
ORD03103,2024-12-16,CUST1870,59.0,Male,Maharashtra,West,Office Supplies,Pen,3,199,20,477.6,88.32,Net Banking
ORD03104,2025-08-09,CUST1638,52.0,Female,Odisha,East,Furniture,Chair,2,2499,10,4498.2,-127.26,UPI
ORD03105,2024-01-06,CUST1441,22.0,Female,Maharashtra,West,Furniture,Desk,5,14999,10,67495.5,-26.32,Card
ORD03106,2025-03-18,CUST1803,61.0,Female,Maharashtra,West,Office Supplies,Printer Paper,8,14999,5,113992.4,20048.32,Card
ORD03107,2024-02-08,CUST1251,28.0,Male,Punjab,North,Furniture,Chair,5,2499,15,10620.75,220.48,Cash
ORD03108,2024-01-21,CUST1918,23.0,Male,Karnataka,South,Electronics,Laptop,4,7999,5,30396.2,1052.77,Card
ORD03109,2025-06-19,CUST1510,38.0,Female,West Bengal,East,Furniture,Desk,5,7999,20,31996.0,2021.64,UPI
ORD03110,2024-07-16,CUST1421,56.0,Female,Odisha,East,Electronics,Headphones,7,199,10,1253.7,-29.85,Cash
ORD03111,2025-08-08,CUST1900,52.0,Male,Odisha,East,Office Supplies,Printer Paper,4,999,0,3996.0,1111.33,Net Banking
ORD03112,2024-09-10,CUST1672,,Female,Delhi,North,Furniture,Desk,7,2499,20,13994.4,1416.36,Net Banking
ORD03113,2025-12-10,CUST1125,56.0,Male,West Bengal,East,Furniture,Sofa,3,999,15,2547.45,678.6,Net Banking
ORD03114,2024-06-21,CUST1606,30.0,Female,Tamil Nadu,South,Furniture,Sofa,5,14999,15,63745.75,6203.53,Cash
ORD03115,2025-03-20,CUST1492,54.0,Male,Tamil Nadu,South,Office Supplies,Pen,2,2499,20,3998.4,440.43,Card
ORD03116,2025-09-27,CUST1320,64.0,Male,Delhi,North,Office Supplies,Pen,2,7999,0,15998.0,3005.81,Card
ORD03117,2025-08-08,CUST1042,58.0,Female,Tamil Nadu,South,Electronics,Laptop,3,199,10,537.3,92.92,Cash
ORD03118,2024-04-06,CUST1400,39.0,Female,Maharashtra,West,Furniture,Sofa,5,2499,5,11870.25,31.77,Net Banking
ORD03119,2024-07-12,CUST1749,26.0,Female,Karnataka,South,Office Supplies,Notebook,6,199,20,955.2,4.28,UPI
ORD03120,2025-10-20,CUST1506,38.0,Female,West Bengal,East,Office Supplies,Printer Paper,2,999,0,1998.0,64.45,Cash
ORD03121,2024-12-20,CUST1050,49.0,Female,Punjab,North,Electronics,Laptop,3,999,20,2397.6,129.79,Cash
ORD03122,2025-10-17,CUST1962,54.0,Female,Delhi,North,Office Supplies,Notebook,3,7999,0,23997.0,5980.99,Card
ORD03123,2025-09-26,CUST1012,47.0,Female,Tamil Nadu,South,Furniture,Chair,5,499,0,2495.0,-103.75,Card
ORD03124,2025-10-20,CUST1225,49.0,Female,Karnataka,South,Office Supplies,Pen,4,499,15,1696.6,197.06,Cash
ORD03125,2025-05-02,CUST1969,32.0,Female,Odisha,East,Furniture,Desk,2,2499,5,4748.1,500.14,Cash
ORD03126,2024-04-18,CUST1347,61.0,Male,West Bengal,East,Furniture,Desk,2,499,15,848.3,78.21,UPI
ORD03127,2025-10-19,CUST1100,31.0,Female,Tamil Nadu,South,Electronics,Phone,1,499,0,499.0,35.43,UPI
ORD03128,2025-10-21,CUST1906,39.0,Male,Karnataka,South,Furniture,Chair,8,7999,20,51193.6,14864.14,Cash
ORD03129,2024-02-14,CUST1226,46.0,Male,Gujarat,West,Electronics,Laptop,2,499,20,798.4,201.76,Card
ORD03130,2025-11-14,CUST1942,23.0,Female,Tamil Nadu,South,Furniture,Sofa,4,7999,10,28796.4,1735.57,UPI
ORD03131,2025-12-24,CUST1400,59.0,Female,Delhi,North,Furniture,Sofa,3,499,0,1497.0,361.72,Card
ORD03132,2024-08-08,CUST1401,35.0,Female,Delhi,North,Office Supplies,Pen,5,499,15,2120.75,80.41,Cash
ORD03133,2024-06-09,CUST1706,63.0,Male,Karnataka,South,Office Supplies,Printer Paper,7,7999,0,55993.0,2156.23,Card
ORD03134,2024-06-09,CUST1472,50.0,Male,Maharashtra,West,Electronics,Phone,7,14999,20,83994.4,2825.72,Net Banking
ORD03135,2024-08-11,CUST1040,18.0,Male,Odisha,East,Electronics,Laptop,4,499,20,1596.8,339.66,Card
ORD03136,2025-03-10,CUST1660,48.0,Female,Punjab,North,Electronics,Headphones,3,999,20,2397.6,493.45,Cash
ORD03137,2025-11-04,CUST1316,47.0,Male,Odisha,East,Furniture,Sofa,7,199,15,1184.05,9.47,UPI
ORD03138,2025-01-22,CUST1362,59.0,Female,Odisha,East,Furniture,Sofa,4,499,5,1896.2,377.55,Cash
ORD03139,2025-04-21,CUST1320,49.0,Male,Punjab,North,Furniture,Sofa,7,14999,5,99743.35,6634.32,Cash
ORD03140,2025-01-02,CUST1720,54.0,Female,Punjab,North,Electronics,Headphones,8,2499,20,15993.6,2976.68,Net Banking
ORD03141,2024-11-18,CUST1157,29.0,Female,Odisha,East,Electronics,Laptop,4,14999,5,56996.2,6081.28,Cash
ORD03142,2024-09-28,CUST1346,40.0,Female,West Bengal,East,Electronics,Laptop,3,499,5,1422.15,91.19,Cash
ORD03143,2024-10-06,CUST1071,36.0,Male,Tamil Nadu,South,Office Supplies,Notebook,4,2499,15,8496.6,803.99,Net Banking
ORD03144,2025-05-13,CUST1158,29.0,Male,West Bengal,East,Electronics,Laptop,8,199,20,1273.6,-29.14,Card
ORD03145,2024-06-19,CUST1621,58.0,Female,Delhi,North,Furniture,Sofa,3,999,5,2847.15,461.63,Card
ORD03146,2025-03-18,CUST1693,59.0,Female,Punjab,North,Office Supplies,Pen,3,7999,10,21597.3,-886.53,UPI
ORD03147,2025-09-30,CUST1024,21.0,Female,Punjab,North,Office Supplies,Notebook,5,2499,15,10620.75,1171.12,UPI
ORD03148,2025-07-29,CUST1227,45.0,Male,Odisha,East,Furniture,Desk,7,2499,20,13994.4,811.85,Cash
ORD03149,2024-12-09,CUST1593,29.0,Female,Tamil Nadu,South,Office Supplies,Notebook,6,14999,0,89994.0,12174.58,Net Banking
ORD03150,2024-05-26,CUST1335,,Male,Tamil Nadu,South,Electronics,Phone,7,7999,5,53193.35,1263.36,Net Banking
ORD03151,2024-10-03,CUST1478,29.0,Male,Tamil Nadu,South,Office Supplies,Pen,3,2499,0,7497.0,1534.48,UPI
ORD03152,2024-11-01,CUST1613,64.0,Female,Odisha,East,Furniture,Desk,7,199,0,1393.0,102.67,Card
ORD03153,2025-06-16,CUST1712,51.0,Female,Punjab,North,Office Supplies,Pen,3,7999,20,19197.6,1634.48,UPI
ORD03154,2025-06-16,CUST1980,45.0,Female,Odisha,East,Office Supplies,Pen,1,499,20,399.2,30.37,Net Banking
ORD03155,2024-08-21,CUST1712,59.0,Male,Delhi,North,Office Supplies,Pen,5,199,20,796.0,231.84,Card
ORD03156,2024-03-10,CUST1823,26.0,Male,Karnataka,South,Electronics,Phone,4,999,15,3396.6,330.45,Net Banking
ORD03157,2024-01-29,CUST1078,42.0,Male,Maharashtra,West,Office Supplies,Printer Paper,1,199,5,189.05,1.13,Card
ORD03158,2024-06-04,CUST1221,22.0,Male,West Bengal,East,Electronics,Laptop,3,499,20,1197.6,-18.21,UPI
ORD03159,2024-03-22,CUST1171,49.0,Male,Maharashtra,West,Office Supplies,Notebook,5,199,20,796.0,114.35,UPI
ORD03160,2024-04-25,CUST1187,57.0,Female,Karnataka,South,Office Supplies,Printer Paper,7,2499,5,16618.35,-627.55,Card
ORD03161,2025-08-12,CUST1714,62.0,Male,Karnataka,South,Office Supplies,Pen,8,14999,10,107992.8,9676.0,Card
ORD03162,2024-08-05,CUST1840,29.0,Female,Delhi,North,Office Supplies,Printer Paper,2,2499,15,4248.3,1079.44,Cash
ORD03163,2024-11-16,CUST1291,64.0,Female,Tamil Nadu,South,Electronics,Headphones,8,199,10,1432.8,386.28,Cash
ORD03164,2024-05-16,CUST1494,27.0,Male,Maharashtra,West,Electronics,Phone,1,14999,20,11999.2,1299.14,Card
ORD03165,2025-07-12,CUST1955,64.0,Male,West Bengal,East,Electronics,Headphones,4,14999,20,47996.8,-2237.39,Cash
ORD03166,2025-09-06,CUST1891,63.0,Male,Delhi,North,Electronics,Laptop,2,2499,0,4998.0,-206.15,UPI
ORD03167,2025-04-06,CUST1393,28.0,Female,West Bengal,East,Office Supplies,Notebook,3,14999,10,40497.3,624.3,UPI
ORD03168,2024-12-20,CUST1742,36.0,Male,Delhi,North,Electronics,Laptop,2,199,15,338.3,38.42,UPI
ORD03169,2025-06-01,CUST1113,25.0,Female,Tamil Nadu,South,Furniture,Sofa,1,199,0,199.0,17.97,Net Banking
ORD03170,2025-06-03,CUST1406,34.0,Male,Maharashtra,West,Office Supplies,Notebook,3,999,0,2997.0,199.55,Net Banking
ORD03171,2024-03-26,CUST1494,61.0,Female,Maharashtra,West,Electronics,Laptop,3,199,20,477.6,71.96,UPI
ORD03172,2024-10-14,CUST1798,22.0,Male,Punjab,North,Office Supplies,Notebook,6,499,0,2994.0,487.77,Cash
ORD03173,2024-06-16,CUST1560,36.0,Female,Punjab,North,Furniture,Desk,1,7999,10,7199.1,904.42,Net Banking
ORD03174,2024-02-20,CUST1751,18.0,Male,Maharashtra,West,Electronics,Phone,5,2499,15,10620.75,1736.39,Card
ORD03175,2024-08-25,CUST1329,38.0,Male,Gujarat,West,Furniture,Sofa,5,199,10,895.5,247.89,Card
ORD03176,2024-09-05,CUST1952,64.0,Male,Maharashtra,West,electronics,Chair,8,14999,20,95993.6,28189.99,UPI
ORD03177,2024-04-02,CUST1769,28.0,Male,Delhi,North,Office Supplies,Printer Paper,4,499,0,1996.0,152.4,UPI
ORD03178,2025-09-24,CUST1610,20.0,Female,West Bengal,East,Furniture,Chair,7,7999,0,55993.0,-1369.11,Card
ORD03179,2025-10-15,CUST1730,35.0,Female,Tamil Nadu,South,Electronics,Phone,6,199,0,1194.0,222.14,Card
ORD03180,2025-03-26,CUST1580,45.0,Female,Punjab,North,Electronics,Headphones,7,999,20,5594.4,408.81,UPI
ORD03181,2025-10-11,CUST1304,52.0,Male,Delhi,North,Furniture,Chair,8,14999,20,95993.6,-3951.68,UPI
ORD03182,2025-12-12,CUST1411,47.0,Female,Delhi,North,Electronics,Laptop,5,999,15,4245.75,530.49,Net Banking
ORD03183,2024-02-09,CUST1581,27.0,Male,Punjab,North,Electronics,Phone,7,14999,0,104993.0,-1705.96,Net Banking
ORD03184,2024-06-05,CUST1681,31.0,Male,Gujarat,West,Furniture,Chair,8,2499,0,19992.0,-97.41,Cash
ORD03185,2024-11-26,CUST1882,30.0,Male,West Bengal,East,Furniture,Desk,3,2499,15,6372.45,1146.99,Card
ORD03186,2025-05-25,CUST1178,47.0,Male,West Bengal,East,Office Supplies,Pen,8,499,10,3592.8,711.6,UPI
ORD03187,2025-09-19,CUST1248,54.0,Female,Tamil Nadu,South,Office Supplies,Pen,1,499,10,449.1,-17.74,Net Banking
ORD03188,2024-09-11,CUST1599,53.0,Male,Tamil Nadu,South,Furniture,Desk,5,999,5,4745.25,887.67,Cash
ORD03189,2025-07-20,CUST1426,60.0,Female,Gujarat,West,Electronics,Headphones,4,7999,0,31996.0,4593.85,Net Banking
ORD03190,2024-01-04,CUST1961,42.0,Male,Karnataka,South,Furniture,Chair,6,499,5,2844.3,710.82,Card
ORD03191,2025-12-08,CUST1898,26.0,Male,Punjab,North,Furniture,Chair,4,999,0,3996.0,-36.6,Cash
ORD03192,2024-06-24,CUST1818,51.0,Female,Maharashtra,West,Furniture,Sofa,6,499,15,2544.9,61.39,UPI
ORD03193,2025-01-06,CUST1818,63.0,Male,Karnataka,South,Furniture,Desk,1,999,10,899.1,38.86,Cash
ORD03194,2024-09-28,CUST1910,54.0,Female,Tamil Nadu,South,Furniture,Chair,2,199,0,398.0,45.18,Cash
ORD03195,2024-11-02,CUST1183,58.0,Female,Odisha,East,Office Supplies,Pen,3,199,20,477.6,64.96,Net Banking
ORD03196,2025-02-21,CUST1279,49.0,Male,Karnataka,South,Furniture,Chair,3,7999,0,23997.0,-166.64,Cash
ORD03197,2024-07-28,CUST1330,31.0,Female,Gujarat,West,Electronics,Headphones,8,499,10,3592.8,374.82,Cash
ORD03198,2024-09-24,CUST1377,59.0,Male,Punjab,North,Electronics,Laptop,1,2499,10,2249.1,524.79,UPI
ORD03199,2025-07-25,CUST1175,34.0,Female,Odisha,East,Office Supplies,Notebook,4,199,10,716.4,204.35,UPI
ORD03200,2024-11-03,CUST1925,33.0,Female,Delhi,North,Office Supplies,Printer Paper,2,499,10,898.2,82.25,Net Banking
ORD03201,2025-10-09,CUST1425,18.0,Female,Tamil Nadu,South,Electronics,Headphones,1,14999,0,14999.0,4084.54,Net Banking
ORD03202,2025-04-01,CUST1935,37.0,Male,Maharashtra,West,Office Supplies,Notebook,7,7999,15,47594.05,1657.27,UPI
ORD03203,2024-03-20,CUST1869,35.0,Female,Punjab,North,Office Supplies,Printer Paper,1,2499,10,2249.1,-105.41,Card
ORD03204,2024-07-14,CUST1083,44.0,Male,West Bengal,East,Electronics,Laptop,3,999,0,2997.0,-4.26,Card
ORD03205,2025-06-07,CUST1985,32.0,Male,West Bengal,East,Electronics,Phone,3,7999,20,19197.6,2676.08,Card
ORD03206,2024-05-24,CUST1380,20.0,Female,Karnataka,South,Office Supplies,Pen,2,999,20,1598.4,226.65,Net Banking
ORD03207,2024-10-19,CUST1086,35.0,Female,Gujarat,West,Office Supplies,Pen,3,199,0,597.0,105.41,UPI
ORD03208,2025-12-23,CUST1864,52.0,Female,Odisha,East,Electronics,Headphones,8,499,15,3393.2,31.74,Card
ORD03209,2025-09-06,CUST1279,47.0,Female,Odisha,East,Electronics,Headphones,6,14999,20,71995.2,14257.98,Net Banking
ORD03210,2024-11-17,CUST1510,48.0,Female,Maharashtra,West,Furniture,Sofa,3,7999,5,22797.15,-910.74,UPI
ORD03211,2025-08-23,CUST1223,56.0,Female,Gujarat,West,Furniture,Chair,8,999,0,7992.0,-286.7,Card
ORD03212,2025-03-20,CUST1759,19.0,Male,West Bengal,East,Furniture,Chair,1,499,10,449.1,130.5,Cash
ORD03213,2024-11-10,CUST1692,47.0,Female,Gujarat,West,Furniture,Sofa,1,7999,15,6799.15,163.3,Card
ORD03214,2024-05-12,CUST1398,28.0,Male,Gujarat,West,Electronics,Laptop,2,199,0,398.0,49.81,Net Banking
ORD03215,2024-10-27,CUST1062,50.0,Female,Odisha,East,Electronics,Headphones,1,499,10,449.1,31.81,UPI
ORD03216,2025-04-26,CUST1791,47.0,Female,Odisha,East,Furniture,Chair,6,499,10,2694.6,469.72,Card
ORD03217,2024-09-15,CUST1573,65.0,Female,Gujarat,West,Office Supplies,Pen,6,2499,5,14244.3,1709.95,UPI
ORD03218,2025-03-05,CUST1468,55.0,Male,West Bengal,East,Electronics,Laptop,6,14999,20,71995.2,17300.98,Card
ORD03219,2025-07-30,CUST1702,45.0,Female,Gujarat,West,Electronics,Laptop,8,7999,5,60792.4,10177.13,UPI
ORD03220,2025-11-11,CUST1529,39.0,Female,Tamil Nadu,South,Furniture,Desk,1,499,0,499.0,118.25,Card
ORD03221,2024-03-25,CUST1963,26.0,Female,Maharashtra,West,electronics,Headphones,5,199,10,895.5,133.99,UPI
ORD03222,2025-12-25,CUST1206,61.0,Female,Gujarat,West,Furniture,Desk,4,14999,20,47996.8,3323.68,Net Banking
ORD03223,2025-03-20,CUST1765,28.0,Male,Tamil Nadu,South,Electronics,Headphones,5,2499,0,12495.0,740.99,Cash
ORD03224,2025-02-21,CUST1078,22.0,Female,Punjab,North,Electronics,Laptop,7,499,5,3318.35,140.07,Net Banking
ORD03225,2025-09-09,CUST1914,30.0,Male,Tamil Nadu,South,Electronics,Headphones,3,14999,15,38247.45,10161.46,Card
ORD03226,2025-01-28,CUST1049,33.0,Male,West Bengal,East,Office Supplies,Printer Paper,2,2499,0,4998.0,1157.32,UPI
ORD03227,2025-10-30,CUST1823,45.0,Male,Punjab,North,Furniture,Desk,2,7999,10,14398.2,538.93,UPI
ORD03228,2024-06-11,CUST1700,22.0,Male,Delhi,North,Electronics,Laptop,8,7999,20,51193.6,-1694.62,UPI
ORD03229,2025-04-10,CUST1245,44.0,Female,Gujarat,West,Office Supplies,Printer Paper,7,2499,15,14869.05,3332.05,Net Banking
ORD03230,2024-08-01,CUST1256,50.0,Male,Gujarat,West,Furniture,Desk,5,999,20,3996.0,1038.84,Cash
ORD03231,2025-10-01,CUST1209,54.0,Female,West Bengal,East,Furniture,Sofa,2,199,0,398.0,-0.44,Cash
ORD03232,2024-03-25,CUST1210,41.0,Male,Karnataka,South,Electronics,Headphones,3,499,5,1422.15,22.76,Cash
ORD03233,2024-01-18,CUST1442,26.0,Female,Odisha,East,Office Supplies,Notebook,8,199,5,1512.4,123.69,Card
ORD03234,2024-10-31,CUST1313,50.0,Female,Gujarat,West,Furniture,Sofa,2,999,0,1998.0,422.02,Net Banking
ORD03235,2025-04-09,CUST1713,55.0,Female,Karnataka,South,Furniture,Desk,4,14999,10,53996.4,9790.41,UPI
ORD03236,2025-05-04,CUST1940,28.0,Female,Delhi,North,Office Supplies,Pen,1,2499,20,1999.2,128.98,UPI
ORD03237,2025-04-18,CUST1786,25.0,Male,Delhi,North,Electronics,Headphones,6,7999,20,38395.2,851.83,Cash
ORD03238,2024-11-03,CUST1850,56.0,Female,Tamil Nadu,South,Office Supplies,Printer Paper,2,7999,20,12798.4,3632.2,Card
ORD03239,2025-02-07,CUST1672,36.0,Female,Gujarat,West,Office Supplies,Printer Paper,2,14999,20,23998.4,1120.83,Net Banking
ORD03240,2025-01-14,CUST1173,37.0,Male,Odisha,East,Electronics,Laptop,1,199,10,179.1,-4.41,Net Banking
ORD03241,2025-04-26,CUST1780,49.0,Female,Gujarat,West,Furniture,Desk,8,199,0,1592.0,200.17,Card
ORD03242,2024-08-21,CUST1433,49.0,Male,Punjab,North,Furniture,Desk,1,14999,20,11999.2,2251.94,Cash
ORD03243,2025-04-17,CUST1495,63.0,Male,Delhi,North,Office Supplies,Printer Paper,1,199,10,179.1,32.8,Net Banking
ORD03244,2024-04-10,CUST1226,60.0,Female,Tamil Nadu,South,Office Supplies,Pen,1,14999,5,14249.05,-184.58,Card
ORD03245,2024-11-27,CUST1863,29.0,Female,Maharashtra,West,Office Supplies,Printer Paper,2,2499,10,4498.2,326.2,Cash
ORD03246,2025-05-16,CUST1703,50.0,Female,West Bengal,East,Office Supplies,Printer Paper,4,499,20,1596.8,341.8,Card
ORD03247,2024-04-22,CUST1709,38.0,Female,West Bengal,East,Furniture,Desk,2,999,10,1798.2,377.53,Net Banking
ORD03248,2024-09-01,CUST1397,34.0,Female,Maharashtra,West,Furniture,Desk,5,199,20,796.0,26.93,Card
ORD03249,2025-08-24,CUST1342,44.0,Male,Odisha,East,Furniture,Chair,7,199,0,1393.0,37.16,UPI
ORD03250,2024-03-09,CUST1607,26.0,Male,Tamil Nadu,South,Furniture,Chair,3,999,15,2547.45,413.83,UPI
ORD03251,2025-06-22,CUST1493,54.0,Female,Gujarat,West,Office Supplies,Pen,7,7999,15,47594.05,6839.56,UPI
ORD03252,2024-09-23,CUST1725,31.0,Female,Punjab,North,Electronics,Laptop,6,499,15,2544.9,431.21,UPI
ORD03253,2024-01-05,CUST1963,25.0,Male,Tamil Nadu,South,Office Supplies,Printer Paper,2,2499,10,4498.2,-15.29,Net Banking
ORD03254,2024-04-20,CUST1771,56.0,Male,Odisha,East,Office Supplies,Printer Paper,1,199,15,169.15,14.66,Net Banking
ORD03255,2024-08-19,CUST1831,42.0,Male,Tamil Nadu,South,Office Supplies,Printer Paper,1,7999,10,7199.1,1321.57,Net Banking
ORD03256,2024-07-30,CUST1656,65.0,Female,Karnataka,South,Electronics,Laptop,7,499,10,3143.7,301.83,Net Banking
ORD03257,2024-03-07,CUST1001,37.0,Male,Gujarat,West,Furniture,Sofa,5,499,20,1996.0,264.06,Card
ORD03258,2025-06-20,CUST1178,63.0,Female,Karnataka,South,Furniture,Chair,1,499,5,474.05,27.49,Cash
ORD03259,2025-02-27,CUST1082,25.0,Male,Maharashtra,West,Office Supplies,Pen,3,14999,5,42747.15,9638.04,Card
ORD03260,2025-11-08,CUST1068,53.0,Female,Karnataka,South,Office Supplies,Pen,6,7999,15,40794.9,11761.34,UPI
ORD03261,2025-09-09,CUST1030,31.0,Female,Delhi,North,Electronics,Headphones,3,7999,0,23997.0,2719.38,Net Banking
ORD03262,2025-10-27,CUST1252,28.0,Female,Gujarat,West,Electronics,Phone,5,2499,5,11870.25,1513.35,Cash
ORD03263,2024-06-26,CUST1683,60.0,Female,Odisha,East,Electronics,Laptop,4,14999,15,50996.6,8357.77,Card
ORD03264,2024-04-20,CUST1675,30.0,Male,Tamil Nadu,South,Furniture,Chair,6,14999,5,85494.3,15662.82,Cash
ORD03265,2025-08-19,CUST1646,39.0,Male,West Bengal,East,Office Supplies,Pen,6,2499,15,12744.9,3067.23,UPI
ORD03266,2024-03-09,CUST1128,62.0,Female,Punjab,North,Furniture,Sofa,8,7999,0,63992.0,7015.34,Cash
ORD03267,2025-09-05,CUST1979,50.0,Male,Tamil Nadu,South,Office Supplies,Pen,2,7999,10,14398.2,86.26,UPI
ORD03268,2025-02-27,CUST1274,54.0,Male,Delhi,North,Furniture,Chair,5,7999,15,33995.75,3555.99,UPI
ORD03269,2024-06-19,CUST1981,26.0,Female,Maharashtra,West,Furniture,Desk,8,2499,10,17992.8,-32.69,Card
ORD03270,2024-09-26,CUST1594,36.0,Male,Odisha,East,Office Supplies,Printer Paper,1,499,20,399.2,22.64,Cash
ORD03271,2025-07-02,CUST1864,45.0,Female,Odisha,East,Furniture,Desk,7,199,5,1323.35,359.28,Cash
ORD03272,2025-02-13,CUST1762,46.0,Male,Delhi,North,Office Supplies,Printer Paper,2,14999,10,26998.2,4266.21,UPI
ORD03273,2024-10-18,CUST1089,27.0,Female,Tamil Nadu,South,Office Supplies,Notebook,7,199,0,1393.0,212.73,Card
ORD03274,2025-12-23,CUST1543,49.0,Male,Gujarat,West,Electronics,Headphones,6,14999,5,85494.3,7986.61,Net Banking
ORD03275,2025-07-16,CUST1102,22.0,Male,Karnataka,South,Office Supplies,Notebook,1,499,5,474.05,67.65,Card
ORD03276,2024-07-23,CUST1662,46.0,Male,Gujarat,West,Furniture,Desk,4,2499,5,9496.2,2663.59,Cash
ORD03277,2024-04-13,CUST1593,58.0,Male,West Bengal,East,Furniture,Desk,7,2499,0,17493.0,1941.73,Cash
ORD03278,2024-02-04,CUST1325,34.0,Female,Gujarat,West,Furniture,Desk,4,7999,15,27196.6,3296.0,Net Banking
